COGs,Human,Algae,Acuatic,Aves,Fish,Fungi,Mamalia,Nematoda,Plants,Reptilia,Soil,Wastewater,Others,RH,NRH,Animals
COG:COG1231,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1177,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG5507,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1803,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1541,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0581,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3618,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0798,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0573,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2161,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2846,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
COG:COG2321,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG5266,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG5499,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2944,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2376,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
COG:COG3245,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2826,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4680,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0018,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1083,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1487,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1366,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2089,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4359,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3283,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3093,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3083,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1418,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0473,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2372,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4779,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG2190,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3829,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3256,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1276,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0552,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1610,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG2602,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG0810,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG0351,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG3631,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG0530,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1918,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1263,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0428,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG4654,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG2960,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG2202,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG3916,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG3152,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG3236,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1842,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2230,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3046,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0370,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG3760,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG0463,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0754,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1168,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4585,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG4592,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1696,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1556,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
COG:COG3072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0561,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3718,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1626,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1082,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2373,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4335,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3962,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1139,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
COG:COG2703,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1254,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2110,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG4319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1017,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1087,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3149,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0643,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2720,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG3241,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2109,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1943,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2822,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4953,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0387,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1226,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2234,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4307,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3734,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1988,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG2026,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2065,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
COG:COG1122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0785,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3720,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1738,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1397,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1677,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3239,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2168,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3086,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1075,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4336,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG4580,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3248,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2329,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1726,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1805,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG5380,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2878,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2869,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2871,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1296,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1347,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2209,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3025,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1124,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1971,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG2717,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2706,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG1770,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0376,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1859,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1555,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1357,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4117,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
COG:COG0430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2816,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1320,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0672,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1123,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2017,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1495,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3387,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1823,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0291,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1926,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
COG:COG3098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2959,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0791,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2909,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1277,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG5567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2384,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG5383,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0247,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2515,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2942,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1869,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3048,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3257,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0814,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3145,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1023,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0282,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4178,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2015,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3703,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2214,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0853,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG4789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3004,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2212,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3165,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2146,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1586,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG5339,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2721,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG1878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1722,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
COG:COG3297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0033,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG0787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2127,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG5517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2180,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2181,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG5013,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1140,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0421,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0714,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG2124,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG1419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1328,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG3265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1354,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG2831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0272,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG3777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1766,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
COG:COG4795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG5592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0005,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
COG:COG0235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
